BookingID,CustomerID,AgeGroup,Gender,State,City,Airline,Destination,BookingDate,FlightType,TicketPrice,Class,BookingChannel,FrequentFlyer,AffinityIndex
A04303,C00741,45-54,Male,Texas,Austin,Southwest Airlines,"Cozumel, Mexico",2024-08-14,International,1146.46,Premium Economy,Mobile App,No,158
A04304,C00018,65+,Male,California,San Diego,Delta Airlines,"Las Vegas, NV",2024-06-12,Domestic,459.22,Premium Economy,Mobile App,No,102
A04305,C00676,45-54,Female,Florida,Miami,United Airlines,"Paris, France",2024-06-28,International,1170.34,Premium Economy,Mobile App,No,134
A04306,C00332,35-44,Female,Oregon,Salem,Southwest Airlines,"Grand Cayman, Cayman Islands",2024-09-10,International,4984.97,First,Mobile App,Yes,101
A04307,C00967,45-54,Female,Illinois,Chicago,American Airlines,"London, UK",2024-05-30,International,4964.04,First,Website,Yes,115
A04308,C00540,65+,Female,Georgia,Columbus,Delta Airlines,"Chicago, IL",2024-08-03,Domestic,459.96,Business,Travel Agency,No,174
A04309,C00865,65+,Female,New York,Albany,Delta Airlines,"Atlanta, GA",2024-06-02,Domestic,210.18,Economy,Website,No,151
A04310,C00461,25-34,Female,Georgia,Columbus,United Airlines,"Tokyo, Japan",2024-10-09,International,3660.75,First,Travel Agency,No,152
A04311,C00508,55-64,Male,Georgia,Atlanta,American Airlines,"Chicago, IL",2024-07-07,Domestic,117.08,Economy,Travel Agency,Yes,133
A04312,C00328,55-64,Female,Texas,Dallas,United Airlines,"Toronto, Canada",2024-10-02,International,744.9,Economy,Mobile App,Yes,104
A04313,C00105,18-24,Female,Arizona,Scottsdale,United Airlines,"Atlanta, GA",2024-05-31,Domestic,470.52,Business,Travel Agency,No,165
A04314,C00217,65+,Female,Texas,Dallas,Alaska Airlines,"Atlanta, GA",2024-10-10,Domestic,421.57,Premium Economy,Mobile App,No,194
A04315,C00578,65+,Female,Florida,Tampa,Delta Airlines,"Miami, FL",2024-10-26,Domestic,769.56,Business,Travel Agency,No,172
A04316,C00914,65+,Female,Illinois,Chicago,American Airlines,"Paris, France",2024-05-21,International,1074.26,Premium Economy,Website,Yes,143
A04317,C00391,25-34,Female,Georgia,Savannah,Southwest Airlines,"Seattle, WA",2024-10-19,Domestic,761.23,First,Website,Yes,161
A04318,C00877,35-44,Male,New York,Rochester,United Airlines,"Frankfurt, Germany",2024-06-16,International,2295.44,Business,Travel Agency,Yes,100
A04319,C00853,45-54,Female,California,San Jose,Southwest Airlines,"Belize City, Belize",2024-07-27,International,1050.65,Premium Economy,Website,Yes,118
A04320,C00817,45-54,Male,Georgia,Columbus,American Airlines,"Paris, France",2024-09-07,International,1060.22,Premium Economy,Mobile App,Yes,197
A04321,C00585,18-24,Female,California,Los Angeles,Delta Airlines,"London, UK",2024-06-23,International,571.6,Economy,Website,Yes,110
A04322,C00135,65+,Male,New York,Rochester,Southwest Airlines,"Grand Cayman, Cayman Islands",2024-07-23,International,1075.7,Premium Economy,Travel Agency,Yes,188
A04323,C00448,55-64,Female,New York,Buffalo,Delta Airlines,"Atlanta, GA",2024-09-15,Domestic,442.8,Premium Economy,Mobile App,No,173
A04324,C00879,25-34,Female,Arizona,Flagstaff,Delta Airlines,"Atlanta, GA",2024-09-15,Domestic,930.35,First,Travel Agency,Yes,120
A04325,C00855,25-34,Female,Arizona,Scottsdale,Southwest Airlines,"Miami, FL",2024-07-10,Domestic,195.19,Economy,Website,No,131
A04326,C00314,55-64,Female,Illinois,Chicago,United Airlines,"Miami, FL",2024-10-04,Domestic,626.25,Business,Mobile App,Yes,128
A04327,C00295,18-24,Male,California,San Diego,United Airlines,"Atlanta, GA",2024-07-01,Domestic,788.06,First,Website,Yes,197
A04328,C00181,25-34,Female,Oregon,Eugene,American Airlines,"Miami, FL",2024-06-16,Domestic,213.6,Economy,Mobile App,No,155
A04329,C00739,35-44,Female,Oregon,Salem,Delta Airlines,"Chicago, IL",2024-08-06,Domestic,718.56,Business,Travel Agency,No,117
A04330,C00767,18-24,Female,Georgia,Savannah,Delta Airlines,"Miami, FL",2024-09-23,Domestic,793.5,Business,Website,No,103
A04331,C00956,18-24,Female,New York,Buffalo,Southwest Airlines,"Nassau, Bahamas",2024-10-23,International,1993.76,Business,Website,Yes,182
A04332,C00141,18-24,Male,Texas,Houston,Southwest Airlines,"Miami, FL",2024-10-28,Domestic,418.81,Premium Economy,Mobile App,No,190
A04333,C00459,55-64,Female,Oregon,Salem,United Airlines,"London, UK",2024-05-14,International,3463.73,First,Travel Agency,No,155
A04334,C00597,55-64,Female,Florida,Orlando,Southwest Airlines,"Las Vegas, NV",2024-11-02,Domestic,1114.24,First,Website,Yes,137
A04335,C00355,45-54,Female,Illinois,Naperville,Alaska Airlines,"Las Vegas, NV",2024-08-15,Domestic,700.29,Business,Website,No,158
A04336,C00239,55-64,Female,Florida,Miami,Southwest Airlines,"Havana, Cuba",2024-08-12,International,861.06,Premium Economy,Travel Agency,Yes,182
A04337,C00566,35-44,Male,Illinois,Chicago,Delta Airlines,"Toronto, Canada",2024-09-15,International,3605.66,First,Mobile App,Yes,127
A04338,C00004,55-64,Male,Georgia,Augusta,Alaska Airlines,"Vancouver, Canada",2024-09-16,International,988.61,Premium Economy,Mobile App,Yes,198
A04339,C00788,65+,Female,Oregon,Eugene,Alaska Airlines,"Chicago, IL",2024-10-28,Domestic,1480.96,First,Travel Agency,Yes,102
A04340,C00210,55-64,Female,Georgia,Savannah,American Airlines,"Tokyo, Japan",2024-09-25,International,726.92,Economy,Website,No,162
A04341,C00246,55-64,Female,Arizona,Tucson,Alaska Airlines,"Toronto, Canada",2024-05-18,International,771.83,Premium Economy,Travel Agency,No,171
A04342,C00939,45-54,Male,Oregon,Eugene,Alaska Airlines,"Miami, FL",2024-07-26,Domestic,1199.08,First,Mobile App,Yes,121
A04343,C00670,35-44,Female,Georgia,Savannah,American Airlines,"Chicago, IL",2024-07-23,Domestic,741.66,Business,Mobile App,Yes,161
A04344,C00285,18-24,Female,Texas,San Antonio,United Airlines,"Toronto, Canada",2024-07-11,International,1147.52,Premium Economy,Mobile App,No,146
A04345,C00826,18-24,Male,Georgia,Augusta,Delta Airlines,"London, UK",2024-11-09,International,1546.69,Business,Travel Agency,No,165
A04346,C00435,45-54,Female,Illinois,Springfield,United Airlines,"Las Vegas, NV",2024-10-04,Domestic,458.54,Business,Travel Agency,No,123
A04347,C00087,45-54,Female,California,San Jose,Southwest Airlines,"Las Vegas, NV",2024-08-15,Domestic,864.66,First,Travel Agency,No,118
A04348,C00359,45-54,Male,Georgia,Augusta,Southwest Airlines,"Cancun, Mexico",2024-10-26,International,791.38,Premium Economy,Mobile App,No,129
A04349,C00091,45-54,Female,New York,Albany,Southwest Airlines,"Seattle, WA",2024-06-08,Domestic,251.66,Premium Economy,Travel Agency,No,181
A04350,C00478,55-64,Male,Texas,Austin,American Airlines,"Seattle, WA",2024-07-31,Domestic,756.27,Business,Mobile App,Yes,144
A04351,C00152,45-54,Female,Arizona,Flagstaff,American Airlines,"Toronto, Canada",2024-06-13,International,2463.53,Business,Travel Agency,No,143
A04352,C00455,65+,Male,Illinois,Chicago,American Airlines,"Mexico City, Mexico",2024-06-02,International,474.62,Economy,Travel Agency,No,118
A04353,C00774,35-44,Male,Georgia,Augusta,American Airlines,"Paris, France",2024-07-29,International,2163.88,Business,Mobile App,Yes,136
A04354,C00303,25-34,Female,California,San Diego,American Airlines,"Tokyo, Japan",2024-08-15,International,3047.21,First,Travel Agency,Yes,190
A04355,C00190,55-64,Female,New York,New York City,Southwest Airlines,"Grand Cayman, Cayman Islands",2024-07-08,International,1093.19,Business,Mobile App,No,157
A04356,C00477,35-44,Female,Texas,Houston,American Airlines,"Tokyo, Japan",2024-11-01,International,757.73,Economy,Mobile App,Yes,110
A04357,C00960,25-34,Male,California,Los Angeles,United Airlines,"Las Vegas, NV",2024-09-08,Domestic,618.56,Business,Mobile App,No,151
A04358,C00303,25-34,Female,California,San Diego,Delta Airlines,"Amsterdam, Netherlands",2024-09-08,International,1578.78,Business,Travel Agency,Yes,134
A04359,C00424,18-24,Male,California,Los Angeles,United Airlines,"Frankfurt, Germany",2024-05-31,International,1399.36,Business,Travel Agency,No,128
A04360,C00908,65+,Male,Georgia,Columbus,American Airlines,"London, UK",2024-07-25,International,828.22,Premium Economy,Travel Agency,No,185
A04361,C00535,25-34,Female,Illinois,Chicago,Delta Airlines,"London, UK",2024-11-04,International,4195.13,First,Travel Agency,No,198
A04362,C00964,65+,Male,California,San Jose,Southwest Airlines,"Montego Bay, Jamaica",2024-11-10,International,1829.39,Business,Mobile App,No,178
A04363,C00263,18-24,Female,Florida,Jacksonville,United Airlines,"Toronto, Canada",2024-07-06,International,862.25,Premium Economy,Travel Agency,Yes,166
A04364,C00245,45-54,Female,Illinois,Chicago,Delta Airlines,"Chicago, IL",2024-07-14,Domestic,463.01,Premium Economy,Website,No,175
A04365,C00479,45-54,Female,Texas,Houston,Delta Airlines,"Amsterdam, Netherlands",2024-07-13,International,573.72,Economy,Travel Agency,Yes,143
A04366,C00926,25-34,Female,Illinois,Springfield,American Airlines,"Miami, FL",2024-05-29,Domestic,318.95,Premium Economy,Travel Agency,Yes,159
A04367,C00861,45-54,Female,California,Los Angeles,Southwest Airlines,"Miami, FL",2024-10-12,Domestic,320.31,Premium Economy,Mobile App,No,106
A04368,C00067,18-24,Male,Arizona,Flagstaff,United Airlines,"Chicago, IL",2024-09-06,Domestic,500.61,Business,Travel Agency,No,195
A04369,C00723,18-24,Female,New York,Buffalo,United Airlines,"Las Vegas, NV",2024-08-03,Domestic,180.28,Economy,Website,No,142
A04370,C00310,65+,Male,New York,New York City,Alaska Airlines,"Miami, FL",2024-07-07,Domestic,239.93,Economy,Website,Yes,168
A04371,C00766,25-34,Female,California,Los Angeles,Alaska Airlines,"Chicago, IL",2024-09-11,Domestic,253.3,Premium Economy,Mobile App,Yes,172
A04372,C00088,65+,Male,Arizona,Tucson,American Airlines,"London, UK",2024-07-05,International,1315.14,Business,Mobile App,Yes,199
A04373,C00477,35-44,Female,Texas,Houston,Delta Airlines,"London, UK",2024-08-11,International,2309.01,Business,Mobile App,Yes,167
A04374,C00905,25-34,Male,Florida,Miami,United Airlines,"Paris, France",2024-08-21,International,2161.4,Business,Website,No,133
A04375,C00378,25-34,Female,New York,Rochester,Alaska Airlines,"Atlanta, GA",2024-09-24,Domestic,208.68,Economy,Travel Agency,Yes,161
A04376,C00785,65+,Male,Illinois,Chicago,United Airlines,"Atlanta, GA",2024-06-17,Domestic,511.09,Business,Website,Yes,193
A04377,C00973,55-64,Male,Texas,San Antonio,United Airlines,"Miami, FL",2024-09-15,Domestic,149.63,Economy,Website,No,124
A04378,C00105,18-24,Female,Arizona,Scottsdale,Southwest Airlines,"Atlanta, GA",2024-10-11,Domestic,787.67,Business,Travel Agency,No,139
A04379,C00902,45-54,Female,Florida,Miami,Alaska Airlines,"Las Vegas, NV",2024-08-15,Domestic,483.47,Business,Travel Agency,Yes,129
A04380,C00427,35-44,Female,New York,Albany,Southwest Airlines,"Cancun, Mexico",2024-09-09,International,2446.54,Business,Website,Yes,182
A04381,C00175,25-34,Male,Oregon,Eugene,Alaska Airlines,"Vancouver, Canada",2024-11-09,International,1114.03,Business,Travel Agency,No,173
A04382,C00385,65+,Male,Arizona,Scottsdale,United Airlines,"Paris, France",2024-10-05,International,789.27,Economy,Travel Agency,No,169
A04383,C00941,35-44,Male,Illinois,Aurora,Delta Airlines,"Amsterdam, Netherlands",2024-08-22,International,414.29,Economy,Mobile App,No,153
A04384,C00759,55-64,Male,Florida,Orlando,Delta Airlines,"Amsterdam, Netherlands",2024-09-26,International,3892.87,First,Mobile App,No,170
A04385,C00661,25-34,Female,Georgia,Augusta,Southwest Airlines,"Havana, Cuba",2024-08-30,International,4597.6,First,Mobile App,Yes,166
A04386,C00101,35-44,Male,Florida,Orlando,Delta Airlines,"Las Vegas, NV",2024-09-23,Domestic,257.83,Economy,Website,Yes,163
A04387,C00760,25-34,Female,Arizona,Tucson,United Airlines,"Atlanta, GA",2024-06-14,Domestic,182.97,Economy,Travel Agency,No,139
A04388,C00253,35-44,Male,Illinois,Naperville,Southwest Airlines,"Montego Bay, Jamaica",2024-08-03,International,3002.69,First,Travel Agency,No,123
A04389,C00308,35-44,Male,New York,Rochester,Alaska Airlines,"Miami, FL",2024-08-11,Domestic,1096.17,First,Mobile App,Yes,149
A04390,C00840,55-64,Male,Oregon,Salem,Delta Airlines,"Miami, FL",2024-06-20,Domestic,426.72,Premium Economy,Website,Yes,184
A04391,C00797,45-54,Male,California,San Diego,Delta Airlines,"Paris, France",2024-09-29,International,3727.26,First,Website,No,167
A04392,C00184,35-44,Female,Illinois,Naperville,Southwest Airlines,"Liberia, Costa Rica",2024-08-26,International,1099.47,Premium Economy,Website,No,155
A04393,C00554,25-34,Male,Texas,Dallas,Delta Airlines,"Las Vegas, NV",2024-05-16,Domestic,409.37,Premium Economy,Mobile App,No,171
A04394,C00527,18-24,Female,New York,Albany,American Airlines,"Las Vegas, NV",2024-09-16,Domestic,588.51,Business,Travel Agency,Yes,178
A04395,C00353,55-64,Male,Arizona,Flagstaff,Southwest Airlines,"Havana, Cuba",2024-09-08,International,2568.55,First,Website,Yes,138
A04396,C00920,18-24,Female,New York,New York City,American Airlines,"Paris, France",2024-07-14,International,558.5,Economy,Mobile App,Yes,133
A04397,C00400,55-64,Female,New York,Buffalo,United Airlines,"London, UK",2024-09-05,International,3838.04,First,Mobile App,No,190
A04398,C00994,55-64,Female,Arizona,Tucson,Alaska Airlines,"Atlanta, GA",2024-08-20,Domestic,422.56,Business,Mobile App,Yes,191
A04399,C00570,18-24,Male,Texas,Austin,Delta Airlines,"Tokyo, Japan",2024-07-05,International,1001.72,Business,Website,No,200
A04400,C00428,55-64,Male,California,San Diego,American Airlines,"Las Vegas, NV",2024-08-11,Domestic,504.46,Business,Travel Agency,No,191
A04401,C00922,55-64,Male,Florida,Miami,American Airlines,"Miami, FL",2024-08-26,Domestic,196.73,Economy,Website,No,188
A04402,C00213,35-44,Male,New York,Albany,Southwest Airlines,"Montego Bay, Jamaica",2024-05-27,International,885.27,Premium Economy,Mobile App,No,184
A04403,C00705,35-44,Male,Arizona,Scottsdale,Alaska Airlines,"Toronto, Canada",2024-08-30,International,2388.51,Business,Website,No,136
A04404,C00223,18-24,Female,Texas,Houston,American Airlines,"Las Vegas, NV",2024-08-21,Domestic,259.83,Premium Economy,Website,Yes,121
A04405,C00962,18-24,Female,California,Los Angeles,Delta Airlines,"Las Vegas, NV",2024-05-22,Domestic,271.84,Premium Economy,Travel Agency,No,175
A04406,C00296,35-44,Male,Oregon,Eugene,United Airlines,"Chicago, IL",2024-08-19,Domestic,438.52,Business,Website,No,193
A04407,C00445,35-44,Male,Georgia,Columbus,United Airlines,"Frankfurt, Germany",2024-08-17,International,2000.61,Business,Travel Agency,No,182
A04408,C00288,35-44,Male,Georgia,Columbus,United Airlines,"Atlanta, GA",2024-09-20,Domestic,974.53,First,Website,No,104
A04409,C00383,45-54,Female,Illinois,Chicago,United Airlines,"Las Vegas, NV",2024-06-01,Domestic,1175.11,First,Mobile App,Yes,148
A04410,C00803,25-34,Male,New York,Rochester,Delta Airlines,"Toronto, Canada",2024-09-26,International,2196.41,Business,Mobile App,Yes,183
A04411,C00230,18-24,Male,California,San Jose,Delta Airlines,"Amsterdam, Netherlands",2024-06-05,International,867.44,Premium Economy,Website,No,102
A04412,C00576,18-24,Female,Oregon,Bend,Southwest Airlines,"Chicago, IL",2024-05-22,Domestic,100.1,Economy,Website,Yes,180
A04413,C00422,18-24,Male,Oregon,Salem,United Airlines,"Toronto, Canada",2024-07-28,International,846.8,Premium Economy,Travel Agency,Yes,175
A04414,C00701,18-24,Female,Arizona,Tucson,Alaska Airlines,"Miami, FL",2024-07-30,Domestic,798.68,Business,Mobile App,No,177
A04415,C00384,65+,Female,Illinois,Aurora,United Airlines,"Toronto, Canada",2024-08-31,International,3258.06,First,Mobile App,Yes,105
A04416,C00912,35-44,Male,Texas,Austin,United Airlines,"Toronto, Canada",2024-05-27,International,2116.09,Business,Travel Agency,Yes,104
A04417,C00619,35-44,Female,Georgia,Atlanta,Southwest Airlines,"Atlanta, GA",2024-07-31,Domestic,427.82,Premium Economy,Mobile App,Yes,110
A04418,C00029,18-24,Female,California,Los Angeles,Southwest Airlines,"Cancun, Mexico",2024-11-10,International,1018.86,Premium Economy,Travel Agency,No,192
A04419,C00232,18-24,Female,Georgia,Savannah,Southwest Airlines,"Cancun, Mexico",2024-07-16,International,2048.6,Business,Website,No,164
A04420,C00690,65+,Female,Texas,San Antonio,Delta Airlines,"Paris, France",2024-08-28,International,1802.54,Business,Travel Agency,No,200
A04421,C00427,35-44,Female,New York,Albany,Southwest Airlines,"Cozumel, Mexico",2024-06-03,International,881.43,Premium Economy,Travel Agency,Yes,167
A04422,C00624,45-54,Male,California,San Francisco,Southwest Airlines,"Havana, Cuba",2024-09-22,International,514.17,Economy,Mobile App,Yes,186
A04423,C00037,35-44,Male,Illinois,Aurora,American Airlines,"Seattle, WA",2024-10-11,Domestic,251.42,Premium Economy,Website,Yes,130
A04424,C00945,45-54,Male,Florida,Jacksonville,United Airlines,"Paris, France",2024-10-15,International,2756.96,First,Travel Agency,No,150
A04425,C00033,35-44,Male,California,San Jose,American Airlines,"Chicago, IL",2024-08-13,Domestic,270.76,Premium Economy,Travel Agency,No,106
A04426,C00334,18-24,Female,Texas,Austin,American Airlines,"Tokyo, Japan",2024-11-11,International,402.19,Economy,Mobile App,No,107
A04427,C00003,18-24,Male,California,San Francisco,United Airlines,"Miami, FL",2024-06-08,Domestic,366.82,Premium Economy,Mobile App,Yes,174
A04428,C00305,45-54,Male,Arizona,Scottsdale,Delta Airlines,"Atlanta, GA",2024-08-03,Domestic,587.22,Business,Mobile App,No,163
A04429,C00875,45-54,Female,Oregon,Bend,Alaska Airlines,"Chicago, IL",2024-08-15,Domestic,368.22,Premium Economy,Travel Agency,Yes,123
A04430,C00921,65+,Male,Florida,Tampa,Delta Airlines,"Atlanta, GA",2024-07-04,Domestic,169.09,Economy,Mobile App,Yes,173
A04431,C00640,25-34,Male,Georgia,Columbus,Alaska Airlines,"Miami, FL",2024-11-06,Domestic,100.04,Economy,Travel Agency,No,122
A04432,C00412,25-34,Female,Texas,Houston,United Airlines,"Paris, France",2024-10-24,International,1150.08,Premium Economy,Mobile App,No,192
A04433,C00867,55-64,Female,California,San Jose,Alaska Airlines,"Chicago, IL",2024-09-09,Domestic,272.22,Premium Economy,Mobile App,Yes,159
A04434,C00730,35-44,Female,New York,New York City,Alaska Airlines,"Miami, FL",2024-06-29,Domestic,416.21,Premium Economy,Website,Yes,149
A04435,C00725,45-54,Female,Oregon,Eugene,Delta Airlines,"Tokyo, Japan",2024-06-26,International,1203.62,Business,Travel Agency,Yes,126
A04436,C00328,55-64,Female,Texas,Dallas,Delta Airlines,"Paris, France",2024-05-25,International,436.07,Economy,Website,Yes,111
A04437,C00424,18-24,Male,California,Los Angeles,American Airlines,"Tokyo, Japan",2024-08-05,International,628.3,Economy,Mobile App,No,197
A04438,C00316,65+,Male,Oregon,Portland,Alaska Airlines,"Toronto, Canada",2024-10-17,International,2259.4,First,Website,Yes,172
A04439,C00104,45-54,Female,Arizona,Tucson,Alaska Airlines,"Miami, FL",2024-09-30,Domestic,292.22,Economy,Mobile App,No,114
A04440,C00460,35-44,Female,Georgia,Atlanta,United Airlines,"Chicago, IL",2024-08-19,Domestic,392.17,Premium Economy,Website,No,175
A04441,C00556,65+,Male,New York,Rochester,Alaska Airlines,"Atlanta, GA",2024-05-29,Domestic,401.62,Premium Economy,Website,Yes,138
A04442,C00165,35-44,Female,Illinois,Chicago,Southwest Airlines,"Chicago, IL",2024-09-27,Domestic,1087.76,First,Travel Agency,Yes,136
